entrezID	chromo	start	end	assembly	strand	symbol
64332	chr3	101546834	101579869	GRCh37.p13	+	NFKBIZ
152225	chr3	101659703	101716770	GRCh37.p13	+	LOC152225
101929411	chr3	101882549	101883715	GRCh37.p13	+	LOC101929411
131368	chr3	101928816	102198685	GRCh37.p13	+	ZPLD1
101929435	chr3	102859661	102865628	GRCh37.p13	+	LOC101929435
101929453	chr3	102865650	102886944	GRCh37.p13	+	LOC101929453
100287880	chr3	102959833	102960078	GRCh37.p13	+	NDUFA4P2
100616336	chr3	103242877	103242960	GRCh37.p13	-	MIR548AB
644681	chr3	103257418	103259420	GRCh37.p13	-	LOC644681
100128179	chr3	103781738	103783931	GRCh37.p13	+	LOC100128179
100189440	chr3	103879524	103879595	GRCh37.p13	-	TRNAE27P
391562	chr3	104221545	104222960	GRCh37.p13	+	LOC391562
214	chr3	105085557	105295757	GRCh37.p13	+	ALCAM
868	chr3	105374306	105589354	GRCh37.p13	-	CBLB
101929485	chr3	106086834	106104598	GRCh37.p13	-	LOC101929485
101929514	chr3	106142118	106146770	GRCh37.p13	-	LOC101929514
101929534	chr3	106529488	106531691	GRCh37.p13	-	LOC101929534
101929562	chr3	106558417	106562168	GRCh37.p13	-	LOC101929562
100128733	chr3	106567518	106568107	GRCh37.p13	+	FCF1P3
100873241	chr3	106613198	106614565	GRCh37.p13	-	MTND4P16
100873182	chr3	106615324	106615659	GRCh37.p13	-	MTND3P6
100862854	chr3	106617736	106619432	GRCh37.p13	+	MTND5P16
100873213	chr3	106619915	106620809	GRCh37.p13	+	MTND1P16
100189489	chr3	106620878	106620949	GRCh37.p13	-	TRNAQ42P
100873223	chr3	106621020	106621370	GRCh37.p13	+	MTND2P14
344593	chr3	106823761	106825847	GRCh37.p13	-	LOC344593
100302640	chr3	106828637	106959485	GRCh37.p13	-	LINC00882
344595	chr3	106959539	107045811	GRCh37.p13	+	LINC00883
649024	chr3	107046680	107048027	GRCh37.p13	-	LOC649024
84692	chr3	107096188	107097481	GRCh37.p13	+	CCDC54
101929579	chr3	107098210	107140275	GRCh37.p13	-	LOC101929579
101929607	chr3	107149299	107182759	GRCh37.p13	+	LOC101929607
56987	chr3	107241783	107530176	GRCh37.p13	+	BBX
151658	chr3	107560509	107596915	GRCh37.p13	-	LINC00635
285205	chr3	107602052	107647754	GRCh37.p13	+	LINC00636
961	chr3	107761941	107809935	GRCh37.p13	-	CD47
101929623	chr3	107844668	107855254	GRCh37.p13	+	LOC101929623
55081	chr3	107879659	107941417	GRCh37.p13	-	IFT57
11148	chr3	108015353	108097132	GRCh37.p13	+	HHLA2
100421376	chr3	108044355	108045661	GRCh37.p13	-	HNRNPA1P17
22989	chr3	108099216	108248169	GRCh37.p13	-	MYH15
100270928	chr3	108262221	108262722	GRCh37.p13	-	RPL13P8
57650	chr3	108268716	108308491	GRCh37.p13	-	KIAA1524
9666	chr3	108308337	108413693	GRCh37.p13	+	DZIP3
101929644	chr3	108372466	108387417	GRCh37.p13	-	LOC101929644
84666	chr3	108474486	108476130	GRCh37.p13	-	RETNLB
50852	chr3	108541631	108573714	GRCh37.p13	+	TRAT1
9626	chr3	108626491	108672742	GRCh37.p13	-	GUCA1C
27136	chr3	108676814	108836993	GRCh37.p13	-	MORC1
401081	chr3	108855561	108868956	GRCh37.p13	+	FLJ22763
677779	chr3	108897012	108904108	GRCh37.p13	+	LINC00488
100419877	chr3	108960354	108962007	GRCh37.p13	+	LOC100419877
151871	chr3	109012635	109035364	GRCh37.p13	-	DPPA2
55211	chr3	109044988	109056419	GRCh37.p13	-	DPPA4
100129989	chr3	109115460	109116714	GRCh37.p13	+	LOC100129989
100689229	chr3	109127363	109129049	GRCh37.p13	-	H3F3AP3
401082	chr3	109128837	109214014	GRCh37.p13	+	FLJ25363
5487	chr3	109189927	109190726	GRCh37.p13	-	PPIAP15
100616129	chr3	109321675	109321744	GRCh37.p13	+	MIR4445
100422385	chr3	109420337	109421142	GRCh37.p13	-	LOC100422385
440973	chr3	109634831	109635787	GRCh37.p13	-	LOC440973
389141	chr3	110401063	110402084	GRCh37.p13	-	RPSAP29
100506555	chr3	110764162	110788806	GRCh37.p13	-	PVRL3-AS1
25945	chr3	110790606	110913017	GRCh37.p13	+	PVRL3
10225	chr3	111260926	111384843	GRCh37.p13	+	CD96
79413	chr3	111311747	111314182	GRCh37.p13	-	ZBED2
100420394	chr3	111352790	111353337	GRCh37.p13	+	LOC100420394
257068	chr3	111393523	111565294	GRCh37.p13	+	PLCXD2
90102	chr3	111451327	111695364	GRCh37.p13	+	PHLDB2
55347	chr3	111697723	111712215	GRCh37.p13	+	ABHD10
29114	chr3	111717586	111732735	GRCh37.p13	+	TAGLN3
100132753	chr3	111747750	111750523	GRCh37.p13	-	RFKP2
344805	chr3	111758465	111800116	GRCh37.p13	+	TMPRSS7
79669	chr3	111805175	111837073	GRCh37.p13	+	C3orf52
693152	chr3	111831648	111831745	GRCh37.p13	+	MIR567
257144	chr3	111839688	111852453	GRCh37.p13	-	GCSAM
285335	chr3	111859752	112013105	GRCh37.p13	-	SLC9C1
100420831	chr3	111904330	111904854	GRCh37.p13	-	LOC100420831
100532749	chr3	111964804	111966713	GRCh37.p13	-	LOC100532749
4345	chr3	112051194	112081659	GRCh37.p13	+	CD200
101929659	chr3	112065553	112070606	GRCh37.p13	-	LOC101929659
151888	chr3	112182813	112218438	GRCh37.p13	-	BTLA
81430	chr3	112243033	112244047	GRCh37.p13	-	OR7E100P
64422	chr3	112251354	112280810	GRCh37.p13	-	ATG3
55032	chr3	112280857	112303286	GRCh37.p13	+	SLC35A5
151887	chr3	112323407	112359977	GRCh37.p13	-	CCDC80
100653395	chr3	112414247	112422254	GRCh37.p13	-	LOC100653395
101929694	chr3	112455296	112468166	GRCh37.p13	-	LOC101929694
344807	chr3	112534556	112564797	GRCh37.p13	-	CD200R1L
131450	chr3	112641532	112693950	GRCh37.p13	-	CD200R1
29083	chr3	112709323	112720221	GRCh37.p13	+	GTPBP8
25871	chr3	112721291	112738555	GRCh37.p13	-	C3orf17
101929717	chr3	112861197	112886666	GRCh37.p13	-	LOC101929717
91653	chr3	112929850	113006306	GRCh37.p13	+	BOC
55779	chr3	113005777	113160986	GRCh37.p13	-	WDR52
101180897	chr3	113079090	113081872	GRCh37.p13	+	LOC101180897
450238	chr3	113080704	113081644	GRCh37.p13	-	PHF5DP
100874029	chr3	113122845	113152839	GRCh37.p13	+	WDR52-AS1
152185	chr3	113161565	113234034	GRCh37.p13	-	SPICE1
54847	chr3	113251218	113348422	GRCh37.p13	+	SIDT1
100616476	chr3	113313723	113313789	GRCh37.p13	+	MIR4446
205717	chr3	113367232	113415493	GRCh37.p13	-	KIAA2018
80218	chr3	113435307	113465120	GRCh37.p13	-	NAA50
523	chr3	113465866	113530905	GRCh37.p13	+	ATP6V1A
54762	chr3	113557671	113666021	GRCh37.p13	+	GRAMD1C
728791	chr3	113569035	113569617	GRCh37.p13	-	RPS10P4
100420528	chr3	113604145	113604875	GRCh37.p13	+	LOC100420528
100421731	chr3	113638069	113639044	GRCh37.p13	+	VPS26AP1
254887	chr3	113666748	113705706	GRCh37.p13	+	ZDHHC23
57577	chr3	113682984	113775460	GRCh37.p13	-	KIAA1407
100127892	chr3	113702868	113703502	GRCh37.p13	+	LOC100127892
79691	chr3	113775582	113807269	GRCh37.p13	+	QTRTD1
391566	chr3	113822094	113822475	GRCh37.p13	-	LOC391566
1814	chr3	113847499	113918254	GRCh37.p13	-	DRD3
101929734	chr3	113933238	113952489	GRCh37.p13	+	LOC101929734
645180	chr3	113950248	113951868	GRCh37.p13	-	LOC645180
7634	chr3	113953370	113956425	GRCh37.p13	-	ZNF80
201633	chr3	114012833	114029135	GRCh37.p13	+	TIGIT
26137	chr3	114033348	114866132	GRCh37.p13	-	ZBTB20
693153	chr3	114035322	114035416	GRCh37.p13	-	MIR568
100131117	chr3	114070658	114107825	GRCh37.p13	+	ZBTB20-AS1
101929754	chr3	114172365	114295054	GRCh37.p13	+	LOC101929754
100616166	chr3	114462292	114462372	GRCh37.p13	-	MIR4796
100861556	chr3	114649388	114650296	GRCh37.p13	+	YBX1P3
101926886	chr3	114909841	114959294	GRCh37.p13	+	LOC101926886
645207	chr3	114997942	114998896	GRCh37.p13	+	LOC645207
2596	chr3	115342151	115440334	GRCh37.p13	+	GAP43
4045	chr3	115521210	116164385	GRCh37.p13	-	LSAMP
101926903	chr3	116078871	116088932	GRCh37.p13	+	LOC101926903
151579	chr3	116363085	116365571	GRCh37.p13	-	BZW1P2
285194	chr3	116428635	116435887	GRCh37.p13	+	TUSC7
100616485	chr3	116569124	116569214	GRCh37.p13	-	MIR4447
100506724	chr3	116640278	116651085	GRCh37.p13	+	LINC00901
728873	chr3	116745545	116745886	GRCh37.p13	+	PTMAP8
100421670	chr3	117393162	117394104	GRCh37.p13	-	LOC100421670
101926953	chr3	117443314	117447999	GRCh37.p13	+	LOC101926953
101926968	chr3	118360622	118363004	GRCh37.p13	+	LOC101926968
152404	chr3	118619477	118864915	GRCh37.p13	-	IGSF11
100506765	chr3	118661923	118667088	GRCh37.p13	+	IGSF11-AS1
152405	chr3	118864997	118879674	GRCh37.p13	+	C3orf30
7348	chr3	118892425	118924000	GRCh37.p13	+	UPK1B
8702	chr3	118930589	118959754	GRCh37.p13	-	B4GALT4
57514	chr3	119013220	119138323	GRCh37.p13	+	ARHGAP31
100271105	chr3	119017512	119017859	GRCh37.p13	+	RPS26P21
55254	chr3	119147807	119182529	GRCh37.p13	-	TMEM39A
56983	chr3	119187785	119213555	GRCh37.p13	+	POGLUT1
51300	chr3	119217324	119243128	GRCh37.p13	+	TIMMDC1
941	chr3	119243140	119278481	GRCh37.p13	-	CD80
1467	chr3	119249679	119250458	GRCh37.p13	-	CSRP2P
141	chr3	119298280	119308792	GRCh37.p13	+	ADPRH
51365	chr3	119316695	119348658	GRCh37.p13	+	PLA1A
442086	chr3	119354373	119354997	GRCh37.p13	-	RPL10P7
64091	chr3	119360899	119379437	GRCh37.p13	-	POPDC2
10063	chr3	119388372	119396243	GRCh37.p13	-	COX17
89876	chr3	119421869	119485949	GRCh37.p13	+	MAATS1
8856	chr3	119499331	119552295	GRCh37.p13	+	NR1I2
100418804	chr3	119510676	119511397	GRCh37.p13	+	PHBP8
2932	chr3	119540800	119813264	GRCh37.p13	-	GSK3B
100129707	chr3	119747560	119748905	GRCh37.p13	+	LOC100129707
165829	chr3	119884328	120003921	GRCh37.p13	-	GPR156
442087	chr3	120025573	120026799	GRCh37.p13	+	LOC442087
116064	chr3	120043576	120068186	GRCh37.p13	-	LRRC58
11167	chr3	120113061	120169918	GRCh37.p13	-	FSTL1
406975	chr3	120114515	120114576	GRCh37.p13	-	MIR198
101929421	chr3	120203018	120203374	GRCh37.p13	-	LOC101929421
100271002	chr3	120231701	120232036	GRCh37.p13	+	RPL34P9
4710	chr3	120315128	120321258	GRCh37.p13	+	NDUFB4
3081	chr3	120347015	120401418	GRCh37.p13	-	HGD
285282	chr3	120405528	120461384	GRCh37.p13	-	RABL3
2960	chr3	120461558	120502216	GRCh37.p13	+	GTF2E1
100130335	chr3	120524713	120525589	GRCh37.p13	+	NAP1L1P3
101926983	chr3	120552287	120555214	GRCh37.p13	-	LOC101926983
9515	chr3	120627050	121143608	GRCh37.p13	+	STXBP5L
100847043	chr3	120768487	120768562	GRCh37.p13	+	MIR5682
100419755	chr3	120817955	120818754	GRCh37.p13	+	LOC100419755
100422044	chr3	121075838	121076791	GRCh37.p13	+	LOC100422044
10721	chr3	121150273	121264853	GRCh37.p13	-	POLQ
728992	chr3	121212934	121213810	GRCh37.p13	+	RPL7AP11
503582	chr3	121281269	121309469	GRCh37.p13	+	ARGFX
51725	chr3	121312170	121349139	GRCh37.p13	+	FBXO40
3059	chr3	121350246	121379791	GRCh37.p13	-	HCLS1
2804	chr3	121382046	121468662	GRCh37.p13	-	GOLGB1
9657	chr3	121488608	121553926	GRCh37.p13	-	IQCB1
55840	chr3	121554030	121605373	GRCh37.p13	+	EAF2
6565	chr3	121613171	121663034	GRCh37.p13	+	SLC15A2
286676	chr3	121706170	121741127	GRCh37.p13	-	ILDR1
101927010	chr3	121707326	121709297	GRCh37.p13	+	LOC101927010
942	chr3	121774209	121839990	GRCh37.p13	+	CD86
846	chr3	121902530	122005350	GRCh37.p13	+	CASR
100130002	chr3	122036456	122037450	GRCh37.p13	+	HNRNPA1P23
1475	chr3	122044011	122060816	GRCh37.p13	+	CSTA
131076	chr3	122078436	122102074	GRCh37.p13	-	CCDC58
26355	chr3	122103023	122128961	GRCh37.p13	+	FAM162A
54554	chr3	122130700	122134882	GRCh37.p13	-	WDR5B
3836	chr3	122140748	122233786	GRCh37.p13	-	KPNA1
83666	chr3	122246757	122283523	GRCh37.p13	-	PARP9
151636	chr3	122283085	122294050	GRCh37.p13	+	DTX3L
165631	chr3	122296435	122357894	GRCh37.p13	+	PARP15
100421636	chr3	122313617	122322474	GRCh37.p13	+	LOC100421636
339881	chr3	122379460	122380768	GRCh37.p13	+	EIF4BP8
54625	chr3	122399672	122449687	GRCh37.p13	+	PARP14
79663	chr3	122458844	122512666	GRCh37.p13	-	HSPBAP1
84925	chr3	122513901	122599986	GRCh37.p13	+	DIRC2
100129550	chr3	122600228	122611263	GRCh37.p13	+	LOC100129550
54437	chr3	122628040	122747452	GRCh37.p13	-	SEMA5B
10954	chr3	122785856	122880953	GRCh37.p13	+	PDIA5
26984	chr3	122920774	122992983	GRCh37.p13	+	SEC22A
111	chr3	123001143	123167924	GRCh37.p13	-	ADCY5
201562	chr3	123213363	123303924	GRCh37.p13	-	PTPLB
100506826	chr3	123304403	123349668	GRCh37.p13	+	MYLK-AS1
4638	chr3	123331143	123603149	GRCh37.p13	-	MYLK
101927028	chr3	123411705	123431579	GRCh37.p13	+	LOC101927028
64770	chr3	123616152	123680255	GRCh37.p13	-	CCDC14
54763	chr3	123687862	123711017	GRCh37.p13	-	ROPN1
8997	chr3	123813558	124440036	GRCh37.p13	+	KALRN
100847021	chr3	123851776	123851872	GRCh37.p13	+	MIR5002
100270850	chr3	123870742	123871409	GRCh37.p13	-	RPL7P15
100420144	chr3	124340557	124341379	GRCh37.p13	+	LOC100420144
7372	chr3	124449213	124468120	GRCh37.p13	+	UMPS
100422864	chr3	124451286	124451363	GRCh37.p13	+	MIR544B
100271112	chr3	124452265	124452601	GRCh37.p13	-	RPS26P22
3693	chr3	124480795	124606500	GRCh37.p13	-	ITGB5
100419069	chr3	124580944	124582163	GRCh37.p13	-	ENO1P3
56667	chr3	124624289	124653595	GRCh37.p13	-	MUC13
57493	chr3	124684554	124774802	GRCh37.p13	-	HEG1
100873405	chr3	124777148	124777282	GRCh37.p13	-	RNA5SP137
84561	chr3	124801480	124931609	GRCh37.p13	-	SLC12A8
100847039	chr3	124870309	124870396	GRCh37.p13	-	MIR5092
7707	chr3	124944513	125094198	GRCh37.p13	-	ZNF148
548637	chr3	125029742	125030188	GRCh37.p13	+	DUTP1
100421437	chr3	125062983	125063641	GRCh37.p13	-	LOC100421437
8723	chr3	125165488	125239058	GRCh37.p13	-	SNX4
114885	chr3	125247702	125314381	GRCh37.p13	-	OSBPL11
100419966	chr3	125399431	125399945	GRCh37.p13	-	LOC100419966
100419969	chr3	125399569	125400974	GRCh37.p13	+	LOC100419969
389144	chr3	125422229	125423191	GRCh37.p13	+	OR7E130P
26644	chr3	125430979	125431923	GRCh37.p13	+	OR7E29P
79282	chr3	125443277	125444447	GRCh37.p13	+	OR7E93P
26478	chr3	125453336	125453991	GRCh37.p13	+	OR7E53P
79492	chr3	125465972	125466942	GRCh37.p13	+	OR7E97P
100132496	chr3	125506491	125507093	GRCh37.p13	-	RPS24P9
100302204	chr3	125509247	125509395	GRCh37.p13	-	MIR548I1
729150	chr3	125513925	125514772	GRCh37.p13	+	RPS3AP14
100310850	chr3	125534351	125535130	GRCh37.p13	-	LOC100310850
100421816	chr3	125567066	125628257	GRCh37.p13	+	ENPP7P4
101927056	chr3	125590916	125607850	GRCh37.p13	-	LOC101927056
100125556	chr3	125635444	125648867	GRCh37.p13	+	FAM86JP
200810	chr3	125647459	125709383	GRCh37.p13	-	ALG1L
100533621	chr3	125677204	125680113	GRCh37.p13	+	LOC100533621
152015	chr3	125687987	125702297	GRCh37.p13	+	ROPN1B
54946	chr3	125725200	125820398	GRCh37.p13	-	SLC41A3
10840	chr3	125822404	125900029	GRCh37.p13	-	ALDH1L1
100874204	chr3	125822483	125827139	GRCh37.p13	+	ALDH1L1-AS1
100862662	chr3	125898908	125929012	GRCh37.p13	+	ALDH1L1-AS2
644662	chr3	126006603	126010368	GRCh37.p13	+	LOC644662
28999	chr3	126061478	126076236	GRCh37.p13	-	KLF15
100506907	chr3	126111875	126113641	GRCh37.p13	-	LOC100506907
348807	chr3	126113751	126155399	GRCh37.p13	+	CCDC37
79364	chr3	126156444	126194773	GRCh37.p13	-	ZXDC
131669	chr3	126200008	126236616	GRCh37.p13	-	UROC1
166012	chr3	126243131	126262134	GRCh37.p13	+	CHST13
152065	chr3	126245842	126277808	GRCh37.p13	-	C3orf22
100873406	chr3	126283408	126283521	GRCh37.p13	-	RNA5SP138
645840	chr3	126290622	126327398	GRCh37.p13	-	TXNRD3NB
114112	chr3	126325895	126375056	GRCh37.p13	-	TXNRD3
100419878	chr3	126343635	126344868	GRCh37.p13	+	LOC100419878
255330	chr3	126380924	126390782	GRCh37.p13	+	NUP210P1
645852	chr3	126390952	126392066	GRCh37.p13	-	LOC645852
84303	chr3	126423063	126679263	GRCh37.p13	+	CHCHD6
100421090	chr3	126485280	126486318	GRCh37.p13	-	RCC2P4
101929358	chr3	126581495	126584558	GRCh37.p13	+	LOC101929358
5361	chr3	126707437	126756235	GRCh37.p13	+	PLXNA1
285311	chr3	126911974	126917028	GRCh37.p13	+	C3orf56
101060159	chr3	126940032	126942382	GRCh37.p13	-	LOC101060159
100419008	chr3	127002924	127003484	GRCh37.p13	-	LOC100419008
101927123	chr3	127041150	127109513	GRCh37.p13	-	LOC101927123
101927149	chr3	127199533	127255803	GRCh37.p13	-	LOC101927149
131601	chr3	127291907	127309602	GRCh37.p13	-	TPRA1
4171	chr3	127317200	127341279	GRCh37.p13	+	MCM2
50512	chr3	127348002	127391653	GRCh37.p13	+	PODXL2
80325	chr3	127391781	127399769	GRCh37.p13	+	ABTB1
11343	chr3	127407905	127542093	GRCh37.p13	-	MGLL
166348	chr3	127634075	127706514	GRCh37.p13	+	KBTBD12
100873407	chr3	127682451	127682567	GRCh37.p13	+	RNA5SP139
29927	chr3	127770402	127790526	GRCh37.p13	+	SEC61A1
8607	chr3	127799800	127872752	GRCh37.p13	-	RUVBL1
60678	chr3	127872302	128127489	GRCh37.p13	+	EEFSEC
165721	chr3	128181275	128186091	GRCh37.p13	-	DNAJB8
285224	chr3	128182437	128191160	GRCh37.p13	+	DNAJB8-AS1
2624	chr3	128198265	128212030	GRCh37.p13	-	GATA2
101927167	chr3	128208036	128216768	GRCh37.p13	+	LOC101927167
90246	chr3	128226678	128229438	GRCh37.p13	+	LOC90246
100129727	chr3	128256860	128257474	GRCh37.p13	+	TMED10P2
23434	chr3	128290843	128294929	GRCh37.p13	-	C3orf27
6184	chr3	128338813	128369719	GRCh37.p13	-	RPN1
100009668	chr3	128393489	128395453	GRCh37.p13	-	POU5F1P6
7879	chr3	128444975	128533641	GRCh37.p13	+	RAB7A
100421498	chr3	128466999	128468325	GRCh37.p13	-	MARK2P8
2499	chr3	128483149	128484064	GRCh37.p13	-	FTH1P4
100271358	chr3	128517683	128518044	GRCh37.p13	-	RPS15AP16
100421499	chr3	128561596	128563211	GRCh37.p13	-	LOC100421499
100533754	chr3	128566536	128568254	GRCh37.p13	-	LOC100533754
100421500	chr3	128570463	128571851	GRCh37.p13	-	MARK2P6
653712	chr3	128580351	128590384	GRCh37.p13	-	LOC653712
101927197	chr3	128588248	128588953	GRCh37.p13	+	LOC101927197
28976	chr3	128598333	128631957	GRCh37.p13	+	ACAD9
100132731	chr3	128629002	128664843	GRCh37.p13	-	LOC100132731
57501	chr3	128689779	128719915	GRCh37.p13	-	KIAA1257
79825	chr3	128720131	128759585	GRCh37.p13	+	EFCC1
100130760	chr3	128764651	128765843	GRCh37.p13	+	LOC100130760
2815	chr3	128775459	128781254	GRCh37.p13	+	GP9
339122	chr3	128806412	128840993	GRCh37.p13	-	RAB43
100534599	chr3	128806412	128880073	GRCh37.p13	-	ISY1-RAB43
57461	chr3	128846259	128880409	GRCh37.p13	-	ISY1
7555	chr3	128886658	128902810	GRCh37.p13	-	CNBP
100271117	chr3	128936879	128937215	GRCh37.p13	-	RPS27P12
22820	chr3	128968453	128996616	GRCh37.p13	+	COPG1
56941	chr3	128997680	129025029	GRCh37.p13	+	C3orf37
8971	chr3	129033614	129035120	GRCh37.p13	-	H1FX
339942	chr3	129035114	129043412	GRCh37.p13	+	H1FX-AS1
100419070	chr3	129041881	129042819	GRCh37.p13	-	NUP210P3
100421507	chr3	129053373	129054148	GRCh37.p13	+	MARK2P3
100421508	chr3	129064253	129064972	GRCh37.p13	+	LOC100421508
101927266	chr3	129100010	129108279	GRCh37.p13	+	LOC101927266
132241	chr3	129101677	129118282	GRCh37.p13	-	RPL32P3
677797	chr3	129116053	129116191	GRCh37.p13	-	SNORA7B
90288	chr3	129120164	129147494	GRCh37.p13	-	EFCAB12
8930	chr3	129149787	129159022	GRCh37.p13	-	MBD4
55764	chr3	129158671	129239350	GRCh37.p13	+	IFT122
6010	chr3	129247482	129254187	GRCh37.p13	+	RHO
132243	chr3	129262057	129270310	GRCh37.p13	+	H1FOO
23129	chr3	129274056	129325582	GRCh37.p13	-	PLXND1
23023	chr3	129366635	129612419	GRCh37.p13	-	TMCC1
100507032	chr3	129612714	129627755	GRCh37.p13	+	LOC100507032
7200	chr3	129693236	129696781	GRCh37.p13	+	TRH
100130823	chr3	129703935	129717779	GRCh37.p13	+	RPS17P9
391576	chr3	129740398	129741422	GRCh37.p13	-	OR7E129P
9432	chr3	129753331	129754384	GRCh37.p13	-	OR7E21P
644974	chr3	129800674	129817233	GRCh37.p13	+	ALG1L2
729375	chr3	129816625	129830276	GRCh37.p13	-	FAM86HP
101927316	chr3	129831644	129839412	GRCh37.p13	+	LOC101927316
100310851	chr3	129918554	129919336	GRCh37.p13	+	LOC100310851
646300	chr3	129931663	129992649	GRCh37.p13	+	COL6A4P2
100507083	chr3	130012162	130012602	GRCh37.p13	+	LOC100507083
256076	chr3	130064359	130203690	GRCh37.p13	+	COL6A5
131873	chr3	130236198	130395890	GRCh37.p13	+	COL6A6
30849	chr3	130397778	130465696	GRCh37.p13	-	PIK3R4
344813	chr3	130546482	130547277	GRCh37.p13	+	GSTO3P
27032	chr3	130569327	130735556	GRCh37.p13	+	ATP2C1
100420832	chr3	130636830	130638043	GRCh37.p13	-	LOC100420832
100420298	chr3	130646594	130647129	GRCh37.p13	-	LOC100420298
28990	chr3	130732721	130745698	GRCh37.p13	-	ASTE1
79858	chr3	130745694	131069309	GRCh37.p13	+	NEK11
101927338	chr3	130982177	130983573	GRCh37.p13	-	LOC101927338
339874	chr3	131043936	131100319	GRCh37.p13	-	LOC339874
152195	chr3	131080689	131083966	GRCh37.p13	+	NUDT16P1
131870	chr3	131100515	131107674	GRCh37.p13	+	NUDT16
11222	chr3	131181045	131221860	GRCh37.p13	-	MRPL3
677836	chr3	131197842	131198077	GRCh37.p13	-	SNORA58
100289095	chr3	131245309	131246006	GRCh37.p13	+	LOC100289095
101927368	chr3	131246000	131283567	GRCh37.p13	+	LOC101927368
131034	chr3	131252413	131759152	GRCh37.p13	-	CPNE4
100847040	chr3	131704699	131704775	GRCh37.p13	-	MIR5704
729674	chr3	131894178	131895655	GRCh37.p13	+	LOC729674
100189179	chr3	131947944	131948015	GRCh37.p13	-	TRNAC14
100189250	chr3	131950642	131950713	GRCh37.p13	-	TRNAC18
729677	chr3	131962304	131963130	GRCh37.p13	-	RPL7P16
55	chr3	132036211	132087146	GRCh37.p13	+	ACPP
100130550	chr3	132105500	132107881	GRCh37.p13	+	LOC100130550
646392	chr3	132120097	132120636	GRCh37.p13	+	NIP7P2
23317	chr3	132136361	132257876	GRCh37.p13	+	DNAJC13
84129	chr3	132276982	132378975	GRCh37.p13	-	ACAD11
100532724	chr3	132276982	132441303	GRCh37.p13	-	NPHP3-ACAD11
51554	chr3	132316081	132321488	GRCh37.p13	+	ACKR4
100420049	chr3	132365965	132369238	GRCh37.p13	+	HSPA8P19
79876	chr3	132373290	132397467	GRCh37.p13	+	UBA5
27031	chr3	132399453	132441303	GRCh37.p13	-	NPHP3
348808	chr3	132441186	132593050	GRCh37.p13	+	NPHP3-AS1
66000	chr3	132757171	133116619	GRCh37.p13	+	TMEM108
101927455	chr3	132965292	132976032	GRCh37.p13	-	LOC101927455
101927432	chr3	133052421	133103173	GRCh37.p13	-	LOC101927432
101927409	chr3	133103168	133131725	GRCh37.p13	-	LOC101927409
8419	chr3	133118790	133194056	GRCh37.p13	+	BFSP2
85003	chr3	133148130	133174620	GRCh37.p13	-	MGC2848
391578	chr3	133209650	133210404	GRCh37.p13	+	LOC391578
55573	chr3	133292434	133309118	GRCh37.p13	+	CDV3
11073	chr3	133319449	133380762	GRCh37.p13	-	TOPBP1
100129696	chr3	133410566	133428518	GRCh37.p13	+	TFP1
7018	chr3	133464977	133497850	GRCh37.p13	+	TF
100421637	chr3	133479144	133481207	GRCh37.p13	+	LOC100421637
58477	chr3	133502877	133540336	GRCh37.p13	+	SRPRB
51560	chr3	133543079	133614691	GRCh37.p13	-	RAB6B
80111	chr3	133646989	133648656	GRCh37.p13	-	C3orf36
6578	chr3	133651540	133748920	GRCh37.p13	-	SLCO2A1
100507210	chr3	133774097	133776492	GRCh37.p13	-	LOC100507210
6259	chr3	133875978	133969586	GRCh37.p13	-	RYK
100873899	chr3	133889331	133889929	GRCh37.p13	+	HMGB3P14
553117	chr3	134070581	134070985	GRCh37.p13	-	RPL39P5
51421	chr3	134074187	134094321	GRCh37.p13	-	AMOTL2
100874410	chr3	134104039	134104336	GRCh37.p13	+	HMGN1P9
100289158	chr3	134156448	134157033	GRCh37.p13	+	HMGB3P13
100616281	chr3	134156669	134156748	GRCh37.p13	+	MIR4788
25847	chr3	134196546	134204865	GRCh37.p13	-	ANAPC13
80254	chr3	134204575	134293855	GRCh37.p13	+	CEP63
100421154	chr3	134229369	134230243	GRCh37.p13	-	LOC100421154
101927568	chr3	134316721	134377848	GRCh37.p13	+	LOC101927568
339855	chr3	134318765	134370522	GRCh37.p13	-	KY
2047	chr3	134514099	134979309	GRCh37.p13	+	EPHB1
5523	chr3	135684515	135866752	GRCh37.p13	+	PPP2R3A
100420050	chr3	135774026	135774606	GRCh37.p13	+	LOC100420050
55167	chr3	135867760	135915522	GRCh37.p13	-	MSL2
22813	chr3	135874390	135875886	GRCh37.p13	+	TDGF1P6
391581	chr3	135924331	135924775	GRCh37.p13	-	RPL31P23
5096	chr3	135969167	136056737	GRCh37.p13	+	PCCB
10274	chr3	136055077	136471245	GRCh37.p13	-	STAG1
100379297	chr3	136307051	136307153	GRCh37.p13	+	RNY4P4
100874438	chr3	136327892	136328444	GRCh37.p13	+	HMGN1P10
100421438	chr3	136455338	136456070	GRCh37.p13	-	LOC100421438
80723	chr3	136537861	136574734	GRCh37.p13	+	SLC35G2
101927597	chr3	136557117	136580993	GRCh37.p13	-	LOC101927597
4690	chr3	136581050	136670446	GRCh37.p13	+	NCK1
100420047	chr3	136617918	136618918	GRCh37.p13	-	LOC100420047
53833	chr3	136676707	136729927	GRCh37.p13	+	IL20RB
100873409	chr3	137236976	137237097	GRCh37.p13	-	RNA5SP142
